0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.48	1.47	1.17	0.80	0.92	0.74	0.78	0.68	0.68	0.78	0.71	0.73	0.82	0.77	0.67	0.90	0.74	0.66	0.69	0.63	0.94	0.72	0.75	0.72	0.78	0.74	0.59	0.68	0.68	0.61	0.67	0.64	0.71	0.68	0.79	0.71	0.75	0.68	0.84	0.74	0.80	0.66	0.72	0.67	0.77	0.62	0.62	0.73	0.59	0.70	0.72	0.72	0.69	0.61	0.63	0.63	0.80	0.65	0.68	0.62	0.81	0.67	0.76	0.72	0.66	0.73	0.65	0.73	0.63	0.77	0.58	0.78	0.66	0.75	0.68	0.66	0.70	0.72	0.77	0.63	0.68	0.62	0.68	0.63	0.67	0.68	0.77	0.69	0.71	0.70	0.64	0.71	0.62	0.71	0.70	0.64	0.62	0.71	0.76	0.59	0.68	0.68	0.62	0.75	0.62	0.62	0.61	0.68	0.69	0.69	0.65	0.66	0.75	0.69	0.90	0.91	0.69	1.06	0.88	0.79	0.91	1.44	0.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.47	1.40	0.82	0.85	0.64	0.97	0.73	0.89	0.71	0.83	0.64	0.69	0.73	0.70	0.66	0.87	0.75	0.68	0.64	0.69	0.64	0.72	0.84	0.69	0.66	0.66	0.79	0.62	0.69	0.75	0.66	0.61	0.77	0.68	0.62	0.63	0.75	0.67	0.60	0.66	0.76	0.71	0.63	0.67	0.75	0.73	0.60	0.67	0.72	0.69	0.60	0.71	0.63	0.70	0.70	0.78	0.65	0.70	0.65	0.75	0.66	0.72	0.73	0.66	0.62	0.67	0.69	0.62	0.78	0.73	0.62	0.71	0.67	0.67	0.67	0.67	0.65	0.74	0.72	0.70	0.65	0.67	0.66	0.64	0.71	0.67	0.66	0.68	0.70	0.62	0.69	0.65	0.67	0.61	0.62	0.69	0.70	0.68	0.62	0.79	0.58	0.67	0.65	0.83	0.65	0.62	0.64	0.63	0.70	0.91	0.65	0.84	0.72	0.68	0.78	0.60	0.72	0.88	0.65	0.64	1.15	1.33	0.98	1.24	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.56	1.32	0.79	0.70	0.84	1.07	0.76	0.96	0.85	0.80	0.71	0.84	0.71	0.64	0.74	0.56	0.68	0.65	0.70	0.84	0.76	0.63	0.64	0.65	0.62	0.70	0.70	0.70	0.71	0.68	0.64	0.74	0.66	0.69	0.64	0.76	0.66	0.70	0.57	0.65	0.72	0.73	0.65	0.77	0.60	0.76	0.70	0.61	0.73	0.68	0.67	0.79	0.85	0.66	0.72	0.64	0.70	0.64	0.69	0.75	0.69	0.66	0.68	0.67	0.74	0.70	0.65	0.63	0.70	0.67	0.70	0.69	0.65	0.64	0.70	0.72	0.77	0.66	0.70	0.79	0.70	0.65	0.71	0.64	0.64	0.78	0.67	0.54	0.69	0.58	0.74	0.65	0.71	0.76	0.68	0.63	0.60	0.65	0.76	0.58	0.64	0.63	0.71	0.60	0.69	0.70	0.66	0.69	0.72	0.71	0.71	0.65	0.70	0.84	0.69	0.66	0.83	0.67	0.80	0.76	0.70	0.86	0.83	1.06	0.85	1.73	0.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.81	1.52	1.06	0.88	0.78	0.98	0.83	0.74	1.10	0.86	0.77	0.67	0.85	0.69	0.75	0.67	0.66	0.71	0.63	0.68	0.78	0.70	0.67	0.64	0.74	0.81	0.65	0.71	0.77	0.68	0.71	0.73	0.68	0.69	0.58	0.77	0.59	0.67	0.72	0.74	0.69	0.66	0.68	0.63	0.61	0.72	0.64	0.68	0.85	0.65	0.65	0.72	0.74	0.72	0.62	0.63	0.76	0.65	0.74	0.72	0.73	0.80	0.81	0.74	0.71	0.67	0.70	0.65	0.67	0.79	0.73	0.64	0.62	0.77	0.78	0.64	0.68	0.63	0.63	0.64	0.68	0.62	0.78	0.67	0.65	0.66	0.71	0.75	0.64	0.60	0.75	0.76	0.66	0.61	0.63	0.75	0.64	0.91	0.67	0.63	0.70	0.73	0.71	0.78	0.66	0.77	0.78	0.73	0.70	0.72	0.66	0.68	0.95	0.66	0.75	0.78	0.73	0.81	0.69	0.65	0.89	0.70	0.85	0.70	0.82	0.81	0.98	1.29	0.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.52	1.19	1.10	0.78	0.78	0.68	0.82	0.77	0.93	0.65	0.68	0.62	0.72	0.69	0.63	0.68	0.70	0.73	0.74	0.69	0.66	0.65	0.74	0.74	0.64	0.68	0.76	0.68	0.72	0.61	0.63	0.62	0.68	0.70	0.72	0.75	0.68	0.73	0.73	0.72	0.57	0.62	0.68	0.71	0.74	0.73	0.76	0.68	0.66	0.70	0.70	0.69	0.61	0.74	0.65	0.65	0.65	0.67	0.64	0.73	0.78	0.75	0.66	0.58	0.63	0.68	0.74	0.69	0.66	0.76	0.75	0.77	0.71	0.68	0.68	0.61	0.63	0.67	0.63	0.64	0.65	0.69	0.70	0.64	0.75	0.72	0.74	0.69	0.70	0.72	0.68	0.60	0.67	0.67	0.76	0.60	0.68	0.69	0.61	0.60	0.60	0.66	0.60	0.68	0.78	0.69	0.66	0.69	0.67	0.65	0.70	0.84	0.72	0.79	0.63	0.60	0.70	0.65	0.82	0.82	0.92	0.71	0.86	1.04	0.68	0.70	0.67	0.75	0.81	1.28	0.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.56	1.12	1.14	0.82	0.93	0.72	0.58	0.76	0.78	0.80	0.68	0.73	0.92	0.72	0.85	0.86	0.81	0.79	0.63	0.74	0.67	0.63	0.64	0.63	0.67	0.86	0.79	0.63	0.68	0.65	0.73	0.68	0.68	0.62	0.74	0.63	0.63	0.68	0.72	0.74	0.66	0.69	0.67	0.60	0.74	0.67	0.72	0.65	0.68	0.62	0.66	0.70	0.64	0.76	0.58	0.70	0.65	0.68	0.89	0.67	0.75	0.71	0.85	0.69	0.62	0.62	0.72	0.72	0.65	0.65	0.72	0.69	0.68	0.74	0.64	0.68	0.70	0.70	0.65	0.63	0.70	0.59	0.73	0.62	0.71	0.69	0.79	0.70	0.69	0.65	0.67	0.64	0.68	0.66	0.70	0.70	0.73	0.76	0.65	0.68	0.66	0.70	0.63	0.60	0.70	0.65	0.68	0.74	0.81	0.70	0.63	0.74	0.69	0.72	0.68	0.74	0.62	0.75	0.71	0.84	0.74	0.68	0.65	0.85	0.74	0.77	0.93	0.81	0.97	1.12	1.06	1.82	0.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.29	0.92	0.85	1.14	0.76	0.64	0.84	0.80	0.67	0.78	0.79	1.00	0.74	0.61	0.65	0.69	0.96	0.68	0.72	0.76	1.20	0.82	0.75	0.68	0.64	0.68	0.68	0.68	0.63	0.88	0.67	0.68	0.83	0.62	0.67	0.69	0.67	0.63	0.75	0.70	0.66	0.69	0.61	0.65	0.63	0.68	0.62	0.70	0.65	0.61	0.72	0.72	0.62	0.55	0.68	0.69	0.64	0.65	0.74	0.74	0.69	0.67	0.60	0.64	0.81	0.74	0.60	0.77	0.67	0.69	0.65	0.67	0.78	0.67	0.76	0.67	0.67	0.77	0.70	0.67	0.65	0.64	0.66	0.65	0.68	0.65	0.83	0.60	0.78	0.71	0.67	0.65	0.67	0.65	0.68	0.63	0.67	0.64	0.81	0.76	0.70	0.78	0.75	0.58	0.66	0.70	0.59	0.61	0.66	0.66	0.66	0.70	0.65	0.70	0.93	0.75	0.59	0.75	0.69	0.72	0.72	0.66	0.88	0.89	0.71	0.77	0.95	0.72	0.72	0.75	0.74	1.09	1.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.60	1.16	0.89	0.83	0.86	0.78	0.77	0.88	0.79	0.77	0.72	0.74	0.72	0.68	0.75	0.68	0.74	0.65	0.68	0.69	0.62	0.61	0.80	0.64	0.59	0.68	0.69	0.69	0.65	0.63	0.67	0.71	0.78	0.75	0.72	0.70	0.61	0.65	0.72	0.69	0.68	0.74	0.70	0.66	0.64	0.64	0.77	0.63	0.71	0.66	0.63	0.73	0.73	0.71	0.68	0.68	0.61	0.62	0.65	0.73	0.75	0.71	0.65	0.63	0.71	0.84	0.76	0.71	0.64	0.60	0.64	0.65	0.66	0.64	0.82	0.72	0.63	0.59	0.82	0.64	0.59	0.69	0.71	0.69	0.65	0.84	0.70	0.67	0.59	0.63	0.69	0.67	0.67	0.68	0.68	0.63	0.76	0.63	0.77	0.71	0.68	0.77	0.75	0.56	0.64	0.74	0.72	0.68	0.89	0.60	0.66	0.67	0.74	0.63	0.73	0.75	0.80	0.66	0.68	0.67	0.61	0.78	0.89	0.90	0.74	0.67	0.66	0.77	0.69	0.76	0.89	0.81	0.88	1.10	1.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.31	1.88	0.90	1.04	0.86	0.71	1.03	0.78	0.65	0.88	0.64	0.70	0.72	0.66	0.66	0.63	0.75	0.59	0.79	0.79	0.73	0.70	0.68	0.72	0.67	0.81	0.61	0.67	0.66	0.66	0.66	0.60	0.62	0.69	0.69	0.72	0.75	0.72	0.69	0.62	0.66	0.87	0.71	0.70	0.68	0.56	0.69	0.69	0.74	0.64	0.75	0.64	0.72	0.72	0.69	0.70	0.73	0.68	0.72	0.66	0.63	0.76	0.58	0.70	0.64	0.66	0.63	0.68	0.66	0.70	0.60	0.77	0.68	0.70	0.75	0.60	0.64	0.75	0.86	0.73	0.63	0.66	0.70	0.78	0.75	0.67	0.69	0.68	0.69	0.66	0.64	0.65	0.68	0.69	0.75	0.66	0.66	0.68	0.78	0.73	0.75	0.66	0.68	0.65	0.79	0.68	0.62	0.64	0.85	0.66	0.66	0.68	0.65	0.67	0.69	0.68	0.83	0.70	0.82	0.72	0.70	0.76	0.79	0.75	0.82	0.93	0.67	0.72	0.80	0.88	0.92	0.84	0.78	1.02	1.00	1.26	0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.00	1.22	0.87	1.10	0.94	0.82	0.83	0.65	0.64	0.74	0.83	0.81	0.73	0.71	0.97	0.75	0.69	0.72	0.66	0.81	0.73	0.77	0.66	0.70	0.68	0.67	0.67	0.60	0.66	0.67	0.61	0.61	0.64	0.77	0.76	0.63	0.56	0.66	0.63	0.66	0.72	0.69	0.76	0.60	0.67	0.71	0.69	0.74	0.66	0.76	0.65	0.64	0.68	0.79	0.73	0.73	0.71	0.74	0.69	0.72	0.64	0.78	0.68	0.75	0.63	0.63	0.62	0.60	0.72	0.66	0.74	0.76	0.71	0.73	0.66	0.67	0.81	0.66	0.69	0.68	0.58	0.78	0.59	0.79	0.76	0.67	0.67	0.65	0.65	0.66	0.77	0.68	0.66	0.67	0.63	0.73	0.71	0.73	0.60	0.67	0.68	0.59	0.61	0.65	0.71	0.63	0.73	0.67	0.69	0.74	0.71	0.63	0.76	0.71	0.78	0.73	0.70	0.78	0.70	0.61	0.83	0.78	0.81	0.98	0.66	0.89	1.01	0.68	0.74	0.61	0.89	0.87	0.84	1.03	0.69	0.85	1.02	1.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	0.87	1.18	0.93	0.66	0.63	0.72	0.94	0.83	0.87	0.88	0.92	0.70	0.74	0.79	0.80	0.62	0.75	0.79	0.67	0.65	0.85	0.62	0.71	0.73	0.66	0.68	0.73	0.71	0.64	0.62	0.64	0.58	0.82	0.71	0.64	0.71	0.66	0.76	0.69	0.60	0.86	0.60	0.73	0.72	0.64	0.63	0.69	0.67	0.83	0.68	0.68	0.70	0.64	0.61	0.68	0.66	0.72	0.61	0.68	0.78	0.73	0.73	0.63	0.67	0.70	0.65	0.68	0.60	0.68	0.79	0.69	0.67	0.76	0.88	0.72	0.69	0.73	0.82	0.67	0.63	0.70	0.79	0.61	0.61	0.67	0.61	0.68	0.66	0.74	0.80	0.63	0.61	0.68	0.82	0.65	0.69	0.72	0.69	0.70	0.65	0.68	0.70	0.66	0.68	0.66	0.65	0.75	0.73	0.71	0.66	0.69	0.58	0.68	0.64	0.71	0.69	0.60	0.87	0.86	0.70	0.64	0.65	0.75	0.74	0.65	0.76	0.85	0.70	0.82	0.96	0.69	0.80	0.94	1.11	0.78	1.07	1.11	1.25	0.81	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.00	1.81	1.10	0.79	0.70	0.88	0.87	0.69	0.84	0.63	1.01	0.98	0.91	0.62	0.64	0.79	0.83	0.70	0.70	0.68	0.76	0.70	0.72	0.64	0.62	0.64	0.71	0.70	0.70	0.62	0.67	0.64	0.65	0.61	0.72	0.72	0.76	0.72	0.65	0.68	0.69	0.64	0.81	0.65	0.78	0.65	0.66	0.68	0.59	0.65	0.61	0.66	0.69	0.77	0.79	0.70	0.66	0.65	0.60	0.71	0.71	0.63	0.62	0.71	0.64	0.71	0.67	0.71	0.71	0.70	0.70	0.72	0.71	0.74	0.69	0.75	0.65	0.66	0.66	0.81	0.67	0.71	0.63	0.81	0.73	0.68	0.78	0.62	0.69	0.70	0.61	0.68	0.69	0.64	0.79	0.65	0.73	0.69	0.77	0.74	0.65	0.82	0.67	0.67	0.58	0.67	0.69	0.63	0.58	0.67	0.67	0.72	0.66	0.63	0.68	0.83	0.65	0.65	0.71	0.68	0.87	0.74	0.53	0.67	0.67	0.93	0.73	0.76	0.86	0.71	0.73	0.77	0.78	0.83	0.75	0.72	0.92	0.67	0.92	1.53	0.00	0.00	0.00	0.00	0.00	0.00	
0.00	0.00	0.00	0.00	0.00	0.67	1.32	0.93	0.96	0.71	1.01	0.92	0.80	0.63	0.64	0.91	0.70	0.82	0.74	0.66	0.79	0.74	0.65	0.69	0.80	0.62	0.64	0.63	0.74	0.77	0.66	0.77	0.69	0.73	0.67	0.67	0.71	0.68	0.68	0.71	0.70	0.61	0.70	0.63	0.63	0.72	0.67	0.71	0.75	0.79	0.61	0.62	0.63	0.65	0.59	0.63	0.67	0.68	0.68	0.64	0.65	0.70	0.62	0.75	0.70	0.66	0.90	0.65	0.76	0.79	0.70	0.58	0.71	0.64	0.67	0.63	0.65	0.64	0.70	0.70	0.67	0.65	0.72	0.75	0.64	0.63	0.72	0.69	0.67	0.71	0.76	0.60	0.69	0.65	0.60	0.76	0.68	0.61	0.70	0.79	0.64	0.66	0.65	0.65	0.69	0.68	0.76	0.70	0.59	0.64	0.63	0.68	0.71	0.64	0.72	0.66	0.77	0.76	0.62	0.63	0.71	0.80	0.70	0.72	0.60	0.66	0.71	0.67	0.64	0.61	0.72	0.80	0.87	1.06	1.13	0.86	0.83	0.89	0.73	0.97	0.80	1.24	0.85	1.41	1.28	0.70	0.00	0.00	0.00	0.00	0.00	
